1	214830335	215419452
1	19510991	19827451
1	168068926	170699738
1	238467133	238585683
1	12873491	11873720
1	237563804	238090895
1	183881451	184134168
1	234945301	234634641
1	169548625	170476144
1	169073854	168039757
1	10669598	11132826
1	221574732	221013825
1	233449500	233384126
1	245722889	246005249
1	164079465	162293667
1	157826179	158332811
1	170137618	168850886
1	171867881	171880926
1	172958796	174180324
1	223162774	223722059
1	160495744	160653512
1	6200191	6777695
1	171909336	172389178
1	170533944	171100067
1	181522980	181244226
1	208916840	210119152
1	21243578	21722291
1	152992532	152792942
1	169143468	168866580
1	7031363	6860607
1	160557243	160467722
1	206699097	206018208
1	147586438	148218456
1	170072674	168462127
1	197808256	197861662
1	242343693	242583092
1	214606307	214394426
1	160875988	160716561
1	180808346	181306040
1	214542029	213997081
1	184001088	182433350
1	150670580	150406151
1	161749971	161454595
1	163892650	164076762
1	209446922	209421111
1	161776032	161505493
1	12143937	12095364
1	215868931	215890014
1	174407529	172618648
1	210327697	210046043
1	221185295	221474928
1	155961136	154873516
1	20234161	19898632
1	168039900	170375588
1	169415771	170409976
1	186477906	186082168
1	219436271	219586987
1	160481577	160908829
1	216633694	216976368
1	205102391	204797051
1	20645481	18792440
1	232463926	232525756
1	207881295	208068721
1	210104103	209910069
1	215154729	215623009
1	9937847	9776426
1	226619179	226271273
1	234333304	234434704
1	200412342	200757028
1	176367358	176425727
1	219266727	219393579
1	8342494	8327058
1	221379994	220906419
1	19678902	20326750
1	16528242	16591232
1	154202254	154224702
1	176805589	176754971
1	164534587	162750768
1	238843357	238508353
1	148630373	148430052
1	208602426	208431515
1	170666678	170714258
1	232474256	232619925
1	173845994	173095502
1	181569075	181539351
1	181439232	181171901
1	11658642	10615531
1	182542131	183162411
1	240052320	239937814
1	161569326	161384112
1	172573624	173398523
1	193442033	193836322
1	238962507	238408864
1	233343365	233655246
1	224496306	225146356
1	217196749	217260780
1	241910304	241680046
1	153048840	152692660
1	163712908	164099384
1	204086745	203751456
1	186509207	186114016
1	163502066	164743369
1	168422090	169243418
1	158409273	158420604
1	210891516	211181279
1	747478	512941
1	162466335	164187748
1	155058450	155156728
1	10739218	10714276
1	156725524	156658045
1	196408539	195655495
1	209264978	209667750
1	168041735	169587517
1	12241577	12260524
1	11315099	10520919
1	182354096	183021417
1	170521364	170874269
1	249216701	249245501
1	202834373	202123973
1	239913881	239832575
1	206340553	205640917
1	161904662	160991888
1	230375599	230909244
1	210057363	208988726
1	15593186	15909137
1	248656624	248182609
1	205135563	204987048
1	186976613	187458823
1	227338739	227640343
1	163354162	163108919
1	226071096	226696723
1	193713193	193410196
1	183107031	184188712
1	164023015	162153113
1	149366579	149866008
1	223972466	223911463
1	196202381	195291964
1	245123283	245123784
1	214305075	214194812
1	195644262	195108796
1	241773714	241916504
1	227365600	226570438
1	164097399	164709934
1	206318520	207098221
1	148679894	147599967
1	169469276	171085753
1	196181243	196315872
1	240021504	239604245
1	182750716	183304976
1	211361021	211882142
1	221400421	221040717
1	197334115	197387496
1	14129034	14192632
1	11633333	11616452
1	194989625	194842720
1	157650044	157984654
1	211231558	211538481
1	181425233	181926832
1	184130606	182975042
1	212926846	212955611
1	9892568	9712467
1	237578943	238058951
1	169610803	168852518
1	247154213	247116454
1	168282984	168256074
1	14196646	14094211
1	184067636	182950826
1	164803673	162118191
1	20609873	19689646
1	221369450	220509826
1	196149561	196363165
1	242024437	241858906
1	167458740	167555606
1	211922583	211665066
1	222367073	222293420
1	14439161	14458841
1	224600017	225094658
1	14127992	13989795
1	18842391	19514030
1	168301866	168435323
1	175044766	175017968
1	183507410	183929653
1	223039067	223207209
1	156689868	156916137
1	21465038	21115204
1	20048354	19847381
1	207723854	208189554
1	186261467	187322028
1	173801388	172775410
1	169531102	168420112
1	205343184	204625157
1	208932403	209135399
1	214407511	214092311
1	164213132	164799443
1	235703044	236047194
1	237639686	238895897
1	170504103	170329790
1	202346830	202761839
1	183816592	182594234
1	181112934	182058712
1	167867048	168019432
1	19567121	19917146
1	156461016	154660033
1	184288216	184253291
1	163696086	163342147
1	168461777	168859091
1	221754767	220451640
1	165856658	165683769
1	160214003	160563867
1	152177785	152260526
1	164699874	162885954
1	174320837	173195190
1	240206057	240142009
1	196224988	195791526
1	170986312	170696546
1	243819046	243789373
1	212721387	212736139
1	20494850	19067944
1	169791018	170845766
1	163018829	163368550
1	164386711	164015843
1	155135993	154567034
1	204988158	204870602
1	205016811	204328917
1	162676788	164451912
1	153137663	153715146
1	158139911	157720910
1	225977070	225844895
1	237920165	237870405
1	148020397	148522766
1	19119537	19954560
1	169684645	168656755
1	164566984	164689737
1	206477766	206500532
1	177979502	178471765
1	179334688	179153435
1	182562803	183175421
1	155638008	155301753
1	155080537	154628027
1	205524740	205521260
1	11926925	12422813
1	248763255	248805377
1	169383610	171007079
1	169377846	170813987
1	21470581	21450312
1	179272178	179082490
1	11793174	12743763
1	153096310	153759270
1	198807057	198978295
1	241914489	242091606
1	221756243	220725643
1	19250687	20666666
1	223221880	223337992
1	182416939	184107678
1	173112560	173911305
1	210171007	209193518
1	182319612	183527543
1	203826523	204021933
1	239592534	240004871
1	205844135	206601960
1	201996282	202214543
1	163153777	162401779
1	190534299	189914133
1	147948450	148479807
1	193455840	193598713
1	148715666	148746200
1	178123287	178541547
1	211643046	211580789
1	149425667	149856533
1	182387187	184709600
1	148131382	148277633
1	193987327	193895614
1	213777151	214288117
1	156990831	156869135
1	219343076	219500417
1	221548612	221545408
1	197688022	197882275
1	227816476	227415999
1	201602860	201769396
1	184675589	183007023
1	231290745	229948174
1	195133191	196489672
1	229018578	228851862
1	169431910	169539402
1	194875800	194585871
1	172312651	171917629
1	169558349	168047377
1	214564196	214445978
1	241609636	241843321
1	178624117	178472614
1	230706093	231040916
1	169616249	168716023
1	182873197	183194646
1	174079995	172566615
1	169089657	169981566
1	219735688	219942356
1	188375198	188378204
1	165112968	165111027
1	19278047	19072053
1	239312167	239799106
1	182011515	180820856
1	170161260	169820711
1	152351317	152540240
1	161522048	161015511
1	163320413	162581648
1	180100492	180018216
1	166517782	166839797
1	20866733	19771736
1	191592903	191568635
1	193202080	191978547
1	160464423	160358919
1	227071358	226588701
1	235911141	235787859
1	157944237	157994257
1	148689886	147765829
1	155109489	155528528
1	181637520	181150387
1	181579259	181713474
1	178243020	178370614
1	164369703	164427767
1	11900553	12841376
1	172740445	174492338
1	200009966	199686288
1	161300933	161351664
1	226775249	227969287
1	20394171	19367601
1	215158192	215218741
1	191130197	191023888
1	166811397	166882294
1	175460583	175525852
1	223593490	223811755
1	173119763	172637416
1	222964291	222991619
1	163971496	163951959
1	184656534	183400557
1	164654014	163730545
1	206655669	207275519
1	11402263	10693389
1	169915129	170710346
1	232130810	232242232
1	205952697	206838662
1	186568105	187106745
1	169634348	170114115
1	237369829	236953443
1	172850585	173863575
1	168141250	168648678
1	168148408	168046971
1	215095331	215707787
1	171005141	168911524
1	209721316	209498700
1	193928704	193896609
1	162438005	162877268
1	249180120	248953469
1	199886630	200097034
1	12423921	12385313
1	180004787	180027790
1	214593914	213793439
1	164121167	164132582
1	238839017	237971212
1	184800429	184764321
1	170079282	169474500
1	10171572	9662758
1	153113074	153517185
1	194548100	194647337
1	182965546	184670635
1	11319741	11405939
1	165078306	164962536
1	20402599	19990119
1	235255280	235548791
1	161811635	161581871
1	169537366	168141001
1	10344971	10156567
1	206511320	207043959
1	223387764	223332547
1	175013295	174964244
1	227511376	227513214
1	158586403	158036330
1	20671189	19946141
1	209078245	210408856
1	6548748	6430015
1	164661537	164039720
1	178020420	177718231
1	168762061	169817916
1	148184183	148090113
1	156481202	156097663
1	242101304	241821846
1	235180415	235220487
1	147984251	147947509
1	239116257	238613512
1	167222074	167204298
1	209240147	209733632
1	233041775	233744364
1	179762949	179862310
1	181855629	181061807
1	156041487	154822022
1	155732043	154683187
1	20476842	19482089
1	155201686	154559427
1	173560196	172810186
1	191851312	192143391
1	232901229	233479758
1	191992586	192172109
1	201958468	202587439
1	19548393	20057469
1	239483417	239358240
1	170890659	168053244
1	159409530	159238289
1	153053465	153616610
1	246814702	246311906
1	243780563	243503186
1	155360103	154829743
1	182712904	183066871
1	181500281	181940556
1	162238073	162942624
1	225060515	225187046
1	162484840	164461447
1	164366720	163119817
1	19343752	18883215
1	215378653	215404656
1	215247720	215894009
1	230672996	231075741
1	227013252	227511624
1	212049472	212220216
1	164384732	163621768
1	178746746	178933028
1	204945371	204272126
1	155460008	155205297
1	238992104	239013574
1	19739970	19797158
1	205661985	207036908
1	186710224	186653348
1	155212242	155782255
1	195981061	195454118
1	162230984	163760584
1	232255346	231882239
1	177918891	177680140
1	154903437	155734137
1	220552744	220698603
1	195742609	196230014
1	227893992	227893780
1	172527062	173824302
1	163126541	162974267
1	182992598	183651432
1	193423708	194043680
1	205376528	205416396
1	193192953	192924657
1	195472188	195484203
1	19457245	20842419
1	183882761	182531112
1	161135553	161487387
1	190458606	190620021
1	169348127	168177858
1	223543100	224162592
1	154917174	155824225
1	176177289	175902163
1	184033668	183190172
1	214423289	213867537
1	147723948	148575417
1	157821742	158217901
1	244412562	244065151
1	14717596	14539230
1	171377625	171234052
1	170136607	168470897
1	203127826	203127932
1	157979930	157868591
1	205179892	205034583
1	164661475	163367799
1	206700902	205635466
1	221323552	221595888
1	19058965	19612645
1	246449736	246699655
1	235796581	235772215
1	244772519	245330952
1	162054778	162264275
1	813457	816933
1	172508746	174342494
1	181509291	181877797
1	209076266	209118040
1	148275437	148312648
1	148071349	147450502
1	168032469	170571783
1	170269449	169563040
1	248799144	248147319
1	205279677	205386954
1	242419464	241620501
1	209789554	209076103
1	153458205	153285868
1	168121530	168027594
1	231231012	230188607
1	8795778	8762916
1	148805869	148161637
1	202460189	202635959
1	173716383	174426723
1	155207680	155442595
1	13926151	13836706
1	170945863	169705411
1	239091566	238530225
1	242063747	242549100
1	231185523	230051397
1	209025265	209266050
1	156355659	155712256
1	155537148	156036596
1	206151233	206355580
1	13071017	12537010
1	184054151	182746556
1	163352141	163112215
1	185360414	185366144
1	176211673	175922623
1	232284255	232114892
1	172729087	173407053
1	190159038	190021151
1	227295337	227790681
1	245441711	245511889
1	184576471	182688165
1	150578397	150616114
1	206145432	206290621
1	10242064	9845288
1	197866378	197818709
1	173179945	174081584
1	14257364	14272069
1	162568946	163564264
1	163466374	163175052
1	191970835	192894923
1	171136608	169125593
1	190144040	190201611
1	235933844	236049012
1	233403002	233778178
1	215322490	215336945
1	165398814	165148632
1	19439293	20547964
1	217255753	216718273
1	19590534	19432234
1	244429422	244306301
1	164219017	162179200
1	215142458	214982940
1	20348460	19826020
1	221511722	221645850
1	161718052	161022247
1	207085688	206325811
1	147480796	147662315
1	170093640	169938251
1	8387460	8326307
1	164759491	163411366
1	246378561	246672742
1	220793688	220896204
1	147855211	148054803
1	173568199	174233230
1	16938273	16935779
1	12024873	11957378
1	148743328	147461298
1	219190691	219812798
1	212745839	212525473
1	13360632	13733337
1	223839419	224182352
1	197495496	197228136
1	209971747	209538447
1	245700034	245572541
1	206055165	206623495
1	163222647	164664543
1	148916659	148942960
1	193947758	193745348
1	165414199	164991996
1	168171540	170917534
1	159980782	160748731
1	193677377	193846597
1	216762066	217028893
1	172531070	173427563
1	210537960	210543889
1	227351482	227978855
1	193211478	193020161
1	243383186	243732277
1	178519453	178107726
1	231399569	231468324
1	171112152	169478313
1	231272363	231230602
1	231234480	230802245
1	174400212	172528916
1	152733395	153439214
1	196216868	195881337
1	170347165	170430819
1	209081506	209320834
1	238288670	239094809
1	148225660	147854707
1	152721268	153133209
1	197210119	196974203
1	170689730	170471454
1	204586446	204910491
1	202263830	202973033
1	169671027	168092928
1	237829835	238005839
1	178936036	178684363
1	237086944	237002012
1	173019025	174133988
1	215310563	215177091
1	238043674	237708861
1	19628738	18775861
1	195032727	194649992
1	147715777	147655141
1	220277935	221381864
1	248395862	248603303
1	166386357	166644044
1	202582401	202438840
1	19406647	20348959
1	248125379	248341571
1	9676000	9993428
1	226194800	226160542
1	152889552	153535427
1	163509382	163959690
1	192770774	191897868
1	165769860	165521370
1	161650232	161891946
1	163830704	164131148
1	205864062	206780140
1	170076864	168946459
1	152247133	152526589
1	148712243	147761616
1	204994283	205137160
1	182670364	184665335
1	164019851	163081692
1	183798087	183089362
1	155453450	155960088
1	21188538	21479569
1	158827892	158146481
1	148685435	148538072
1	209980215	209979499
1	209844083	208951450
1	209355544	209834170
1	19789439	19793306
1	12401469	12119819
1	235572980	235082579
1	148162488	147807468
1	164327574	164744831
1	239007157	239090509
1	160027264	160059311
1	168535171	168415284
1	214543110	213873721
1	184168405	182935205
1	169192026	169085956
1	182405956	182807733
1	152952265	153668569
1	149581206	149565314
1	206966524	207084222
1	156912903	156606598
1	157671577	158846099
1	19702525	20839658
1	208967688	210099625
1	148249877	148525744
1	155614607	155433777
1	241843263	241903836
1	174300640	173207350
1	220983567	221505411
1	150739926	150740846
1	168710602	168572431
1	212134781	212097432
1	14362139	14027260
1	200159940	200150949
1	12409722	12818368
1	202156811	202528771
1	168349101	170079291
1	163283447	164536404
1	19851552	19543679
1	6289206	6669963
1	19361499	19418943
1	155761663	155435861
1	154496120	155569695
1	12195632	11750768
1	199952460	199811982
1	157958993	158770847
1	158850397	157751127
1	155786045	154666093
1	245167058	244850837
1	214855430	214783578
1	12237408	12888349
1	170144385	171076129
1	164509197	162340245
1	222201451	222150951
1	202072565	202329879
1	231965606	232012735
1	239732132	239442638
1	11651231	11649187
1	206494421	206839668
1	164291688	163717986
1	236724084	237385218
1	249232909	249111311
1	184287673	183130643
1	237427155	237078843
1	169047812	168809435
1	154492923	154593581
1	215789907	215194200
1	169128144	169025590
1	13883570	13466973
1	160830386	160189983
1	248252594	248627348
1	162993300	164304955
1	229975411	231291698
1	188271858	188481125
1	174063241	174187254
1	157741256	157728607
1	223796817	223253144
1	19016376	19557047
1	189236927	189284066
1	155584875	155013324
1	245150890	244792482
1	226434958	226214384
1	184507790	184581554
1	216949749	216870199
1	184455282	182459761
1	218791780	219726892
1	147443166	148351376
1	182751608	183933578
1	212353648	212040940
1	161206067	161090921
1	196375925	196467994
1	154849291	156463465
1	169555026	169608766
1	164050224	162112076
1	190641175	190132158
1	219918621	219588479
1	223215214	222980845
1	209924004	210059195
1	163789808	163221792
1	183151480	184322007
1	165515462	165963793
1	15415727	15313445
1	178048086	177780707
1	172760382	172612097
1	184270020	183988105
1	182439265	183174137
1	181674889	181611105
1	168191620	168298085
1	184410477	184328399
1	192141893	192486290
1	211402285	211165221
1	220594527	221251973
1	202552927	202678082
1	168720470	170287456
1	235447535	235208017
1	169034956	169636417
1	164250786	163988799
1	210887296	211016839
1	12968929	13044068
1	227427829	226108478
1	178013007	177972125
1	147625238	148741638
1	20625868	20565065
1	195794692	196310528
1	248836930	248642823
1	19697497	20245700
1	169456389	170764684
1	154617902	154475890
1	16203262	16250184
1	181940984	181830980
1	168769983	168060268
1	19004936	19102078
1	162423307	163401210
1	238974764	238228478
1	12734953	12414961
1	172827739	174095615
1	165674962	165470453
1	179412510	179739084
1	15764862	15880384
1	226636439	226027231
1	161793525	161300796
1	247773002	247548786
1	184157020	182685448
1	155597718	155190729
1	173569570	173861987
1	194790254	194765545
1	187222766	186441661
1	183297965	184378458
1	185742331	185672013
1	197633589	197732387
1	168453201	168193078
1	205483613	207264344
1	153057074	152907583
1	173570304	172734184
1	173168359	173773294
1	161030125	161543864
1	192180247	193146731
1	244787318	245148068
1	12365006	12130732
1	215687117	215280840
1	150894651	150967227
1	190865547	191131848
1	171463381	171672598
1	174120403	173476313
1	184271100	182739899
1	182316681	183892479
1	207207940	206581821
1	18184947	17923999
1	200094315	199905764
1	205206524	204673014
1	178218911	178103642
1	21618900	21453981
1	174215312	173818870
1	244600195	244102655
1	220793500	220264212
1	172756175	173684395
1	168701756	170470797
1	169113150	170570916
1	18737492	19911675
1	193005841	192975589
1	235886351	235841723
1	170106181	170645322
1	156966214	156962790
1	192935189	192600854
1	168348965	169782680
1	196041798	195435209
1	215268254	215021856
1	19211073	20391575
1	241074799	240864052
1	163643629	163539406
1	176336792	175881019
1	161335551	160986574
1	210354957	210123641
1	186387037	187105984
1	11841024	12456012
1	222896591	222693948
1	237698214	239021553
1	237734726	238835866
1	190739758	190387336
1	192869704	192197123
1	248489063	248721583
1	14693782	14765357
1	192647603	192745030
1	205478735	206404544
1	185757528	185700207
1	238679143	238506852
1	160030764	160087327
1	168061879	168215194
1	192644329	192646662
1	192053394	192341652
1	170944690	170441674
1	210163060	210049114
1	184716060	183502532
1	241924876	241734065
1	235578963	235442454
1	191873042	192738226
1	161825776	161239759
1	170292203	169851986
1	184547997	182477840
1	15824298	15841061
1	168243273	168121947
1	20200264	20590284
1	172582025	173781750
1	227913675	227924540
1	206607067	205887405
1	211140714	211810965
1	205411676	204979033
1	161390048	161225250
1	19825736	18878392
1	183506870	182468955
1	170164218	170382944
1	19911164	19209768
1	223070516	223873981
1	178194062	178387617
1	164172410	164298698
1	149567314	149501333
1	149809686	149142250
1	19568984	19887422
1	163253150	164188468
1	227571273	227713384
1	169238452	169679681
1	215782983	215047512
1	206978919	206510425
1	178876619	179248928
1	164081795	162540637
1	215752316	215158995
1	210690631	210775078
1	244532004	243810800
1	155015572	155251293
1	175430274	176401923
1	11906667	12708827
1	185223436	185230742
1	233042351	233073144
1	195000827	195027605
1	216663730	217083650
1	215420938	215732684
1	168444411	170328337
1	215572243	215229196
1	230985966	231257141
1	230531814	230130857
1	238265599	239167785
1	181809149	180805834
1	13149036	12891058
1	178628755	178530604
1	243629667	243449053
1	173959438	172856759
1	169204489	169474560
1	240120154	240086083
1	148038882	147775467
1	7046247	7254855
1	164540609	163399343
1	218247695	218368042
1	6765341	6664226
1	204637094	204576118
1	183827903	182791136
1	153066050	153146310
1	183776438	183968119
1	168443205	168640031
1	196109683	196266419
1	238076585	239292662
1	14625244	14706755
1	147757974	148672457
1	193431635	193645433
1	205782013	205996578
1	8495894	8580540
1	19052578	20495760
1	190417430	190387706
1	248576511	248366256
1	226142515	227626211
1	150201125	150052406
1	170021905	168837741
1	21529772	21750422
1	187530907	187500503
1	196158841	195257853
1	161902705	161500394
1	203894247	203778983
1	223968875	223056323
1	169876319	169132621
1	210335762	209757843
1	226989223	227466442
1	224042401	223088519
1	9757419	9675026
1	12068743	13008744
1	173720008	173436706
1	242117635	241810349
1	158579462	158493663
1	235050961	234704834
1	162584931	163741075
1	163118366	162347795
1	10741705	11567090
1	169080249	171081096
1	205850753	206400800
1	202765838	202687882
1	172777757	174046141
1	18978367	19758672
1	193731739	193576723
1	188010313	187989066
1	186119497	186604907
1	16316180	16423059
1	238148044	238965431
1	170748757	169429612
1	10941955	11348229
1	175689735	175813539
1	150280025	150405503
1	214125420	214149805
1	230342864	230257513
1	6616486	6934923
1	19945117	20191702
1	154315997	154186650
1	154998070	155880821
1	168328420	168494119
1	196934092	196803137
1	210911019	211140130
1	223074548	223112436
1	181221021	180778806
1	165125753	165129216
1	187228367	186254471
1	211691780	211173323
1	170860929	170586772
1	192614277	192228163
1	215097181	215236412
1	192694228	192211351
1	164332142	162174373
1	168296696	168745041
1	219476675	219010731
1	9784499	9795010
1	183958249	182467518
1	242620263	242531103
1	184214568	183570555
1	238203970	238851291
1	244774854	244936464
1	177950465	177789653
1	205505940	206333740
1	167433764	167463662
1	8079807	7742394
1	206732576	207220453
1	165649142	165980395
1	196240183	195436678
1	153355302	153589882
1	228018133	226914002
1	219234753	219619039
1	164607878	162086825
1	219287766	218880770
1	245374151	245322542
1	174709543	174640199
1	206973163	205739318
1	11053347	11542485
1	170496600	169545656
1	219331790	219497519
1	209801240	210072674
1	209049118	209110597
1	203536326	203508578
1	18882160	19067328
1	195585180	196214375
1	171089917	170372346
1	248276164	248558558
1	183738129	183247694
1	177501572	177313671
1	230377481	230834945
1	218422100	218261919
1	163101829	163212020
1	18767309	19087710
1	202007660	202515912
1	169168402	169750858
1	197902409	198343872
1	238698966	239297346
1	225718904	225548144
1	169365713	168523157
1	177073460	177100329
1	168622108	169722030
1	175145226	175297501
1	215142673	214825380
1	11342337	11523116
1	223229030	223527654
1	148133264	147495241
1	10140805	9693223
1	165347147	165336256
1	147518872	148800205
1	248828434	248494236
1	239278107	238930052
1	163664600	163155123
1	165644305	165895283
1	184451503	183429986
1	184234549	184621568
1	174095069	173062387
1	170227066	168133942
1	164526340	164720068
1	158709031	158062008
1	155514017	156179716
1	160305883	160247987
1	11274023	10534270
1	192287397	192889595
1	164753268	162054692
1	9660779	10052601
1	169255178	169222870
1	208912594	209041922
1	161737551	161630548
1	181689990	181012778
1	170543376	169610327
1	192047742	192812051
1	242643426	242582735
1	20867429	19778326
1	17979570	18099851
1	208182248	207950522
1	183277619	184552478
1	168286680	170854751
1	195091665	196113523
1	166000346	165905876
1	21751721	21275823
1	148235734	147877900
1	228465474	228464362
1	189655384	189458168
1	216963805	217231768
1	19079478	18719786
1	151918439	152321000
1	244043720	243920314
1	224210671	223849434
1	155478107	155603994
1	202328025	203046257
1	174200990	173905461
1	168868317	170198931
1	169890153	168047016
1	210009138	209018726
1	174427699	173910604
1	245854814	245481125
1	11784032	12772670
1	168779013	168148929
1	14914106	14979928
1	161629799	161030432
1	667779	529174
1	192096854	192545307
1	198318033	198328843
1	235813112	235929988
1	238122722	237760800
1	192315783	192604830
1	162773355	162785057
1	11391318	11495752
1	170566000	170713839
1	224942635	224788793
1	184369052	184529214
1	192793456	192403551
1	231982340	232221774
1	169578001	170612191
1	169516121	170027770
1	159280109	159408263
1	163589114	163633790
1	206203694	207230229
1	154895881	155163315
1	205220757	205411640
1	248276621	248390123
1	222951874	223588541
1	173801721	172607243
1	226956600	227499559
1	169766509	168656611
1	155779854	155811966
1	162527025	163393532
1	182812992	183504147
1	238076102	238968223
1	235589987	235552820
1	18876317	19700739
1	19749353	20913317
1	187401470	186205486
1	194828579	194871178
1	227781523	227732881
1	153687792	153141175
1	236159972	236187725
1	235842539	235902913
1	184184397	184584189
1	231716169	231737637
1	171007152	169001715
1	202829166	202997922
1	172491403	174387236
1	224628681	224854978
1	11523591	11427928
1	162578370	162840244
1	177976131	178303560
1	206279084	206858851
1	227924764	227902187
1	18066833	18018951
1	21531377	21243626
1	189582827	189033887
1	8847958	8974863
1	209631396	210002096
1	237821054	239187787
1	232841428	233637033
1	157002245	156912597
1	152953370	152908583
1	193446420	193305714
1	172871256	172664031
1	160536953	160291127
1	160879481	160745629
1	238277892	238910524
1	209897859	209159541
1	220272448	220354379
1	247645547	247775227
1	158028813	158437875
1	162874326	162743710
1	210897382	211208766
1	10023996	9842932
1	168568075	170380788
1	234129251	234014237
1	182494657	184508957
1	173863319	173378214
1	155519525	156064439
1	160804729	160131114
1	157572619	158357872
1	221217013	220703962
1	234212185	234043352
1	211959703	211718741
1	230064065	229956326
1	238092153	239228852
1	238889639	239190257
1	169370736	168785934
1	160623511	160672217
1	6591058	6665975
1	196440607	196208971
1	169408538	169448521
1	164974089	165261304
1	162293867	163557164
1	8389474	8548317
1	210249739	209649058
1	216022870	216100595
1	221150095	220652742
1	223637917	223907362
1	226024339	226266115
1	230398783	230838551
1	169962715	169822021
1	196531381	195143921
1	11057185	11366718
1	244180725	244353848
1	182821718	184697557
1	168604419	169299919
1	162204817	163982633
1	227710063	227526592
1	15966743	15636002
1	185079368	185199326
1	207902122	207866869
1	162356147	163643139
1	179919765	179955815
1	182478021	183148355
1	202094275	202016162
1	245895229	246139655
1	20097536	20123385
1	206041324	206780728
1	170633256	168154569
1	238680648	237867677
1	168742831	170638606
1	163934443	164434482
1	155629196	154871579
1	169262589	169314345
1	202648436	202148489
1	209616741	209871930
1	166761613	167022889
1	21175634	21036309
1	182208657	182226011
1	199402633	199184710
1	18233463	18409734
1	232975618	232925639
1	189438599	189478720
1	198907566	199062373
1	155880628	154962947
1	158189848	158050768
1	149284750	149305766
1	160665640	160697566
1	196375211	195994330
1	209916705	209548755
1	164499308	164214641
1	170466191	168593744
1	191954168	192608104
1	175615678	175638997
1	211348677	211601151
1	194825270	194522864
1	238335067	239003059
1	183724868	183012910
1	191979066	192575810
1	179027584	178811440
1	225078220	225039556
1	220799733	220846923
1	228140615	228162844
1	164501378	162919300
1	170662846	169528141
1	177731785	178074041
1	206072796	206523497
1	229182884	229223035
1	195774659	195727154
1	238523589	238995424
1	182694472	182903441
1	170100306	170175604
1	163553602	162385370
