##fileformat=VCFv4.2
##FILTER=<ID=PASS,Description="All filters passed">
##source=LUMPY
##INFO=<ID=SVTYPE,Number=1,Type=String,Description="Type of structural variant">
##INFO=<ID=SVLEN,Number=.,Type=Integer,Description="Difference in length between REF and ALT alleles">
##INFO=<ID=END,Number=1,Type=Integer,Description="End position of the variant described in this record">
##INFO=<ID=STRANDS,Number=.,Type=String,Description="Strand orientation of the adjacency in BEDPE format (DEL:+-, DUP:-+, INV:++/--)">
##INFO=<ID=IMPRECISE,Number=0,Type=Flag,Description="Imprecise structural variation">
##INFO=<ID=CIPOS,Number=2,Type=Integer,Description="Confidence interval around POS for imprecise variants">
##INFO=<ID=CIEND,Number=2,Type=Integer,Description="Confidence interval around END for imprecise variants">
##INFO=<ID=CIPOS95,Number=2,Type=Integer,Description="Confidence interval (95%) around POS for imprecise variants">
##INFO=<ID=CIEND95,Number=2,Type=Integer,Description="Confidence interval (95%) around END for imprecise variants">
##INFO=<ID=MATEID,Number=.,Type=String,Description="ID of mate breakends">
##INFO=<ID=EVENT,Number=1,Type=String,Description="ID of event associated to breakend">
##INFO=<ID=SECONDARY,Number=0,Type=Flag,Description="Secondary breakend in a multi-line variants">
##INFO=<ID=SU,Number=.,Type=Integer,Description="Number of pieces of evidence supporting the variant across all samples">
##INFO=<ID=PE,Number=.,Type=Integer,Description="Number of paired-end reads supporting the variant across all samples">
##INFO=<ID=SR,Number=.,Type=Integer,Description="Number of split reads supporting the variant across all samples">
##INFO=<ID=BD,Number=.,Type=Integer,Description="Amount of BED evidence supporting the variant across all samples">
##INFO=<ID=EV,Number=.,Type=String,Description="Type of LUMPY evidence contributing to the variant call">
##INFO=<ID=PRPOS,Number=.,Type=String,Description="LUMPY probability curve of the POS breakend">
##INFO=<ID=PREND,Number=.,Type=String,Description="LUMPY probability curve of the END breakend">
##ALT=<ID=DEL,Description="Deletion">
##ALT=<ID=DUP,Description="Duplication">
##ALT=<ID=INV,Description="Inversion">
##ALT=<ID=DUP:TANDEM,Description="Tandem duplication">
##ALT=<ID=INS,Description="Insertion of novel sequence">
##ALT=<ID=CNV,Description="Copy number variable region">
##FORMAT=<ID=GT,Number=1,Type=String,Description="Genotype">
##FORMAT=<ID=SU,Number=1,Type=Integer,Description="Number of pieces of evidence supporting the variant">
##FORMAT=<ID=PE,Number=1,Type=Integer,Description="Number of paired-end reads supporting the variant">
##FORMAT=<ID=SR,Number=1,Type=Integer,Description="Number of split reads supporting the variant">
##FORMAT=<ID=BD,Number=1,Type=Integer,Description="Amount of BED evidence supporting the variant">
##contig=<ID=1,length=249250621>
##contig=<ID=2,length=243199373>
##contig=<ID=3,length=198022430>
##contig=<ID=4,length=191154276>
##contig=<ID=5,length=180915260>
##contig=<ID=6,length=171115067>
##contig=<ID=7,length=159138663>
##contig=<ID=8,length=146364022>
##contig=<ID=9,length=141213431>
##contig=<ID=10,length=135534747>
##contig=<ID=11,length=135006516>
##contig=<ID=12,length=133851895>
##contig=<ID=13,length=115169878>
##contig=<ID=14,length=107349540>
##contig=<ID=15,length=102531392>
##contig=<ID=16,length=90354753>
##contig=<ID=17,length=81195210>
##contig=<ID=18,length=78077248>
##contig=<ID=19,length=59128983>
##contig=<ID=20,length=63025520>
##contig=<ID=21,length=48129895>
##contig=<ID=22,length=51304566>
##contig=<ID=X,length=155270560>
##contig=<ID=Y,length=59373566>
##contig=<ID=MT,length=16569>
#CHROM	POS	ID	REF	ALT	QUAL	FILTER	INFO	FORMAT	GIAB12878

1	83064013	134	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-719;END=83064732;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	98305922	153	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-825;END=98306747;CIPOS=-10,638;CIEND=-701,9;CIPOS95=-2,168;CIEND95=-200,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	102843249	156	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-737;END=102843986;CIPOS=-10,692;CIEND=-710,9;CIPOS95=-1,233;CIEND95=-239,1;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

1	112661552	169	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-777;END=112662329;CIPOS=-10,654;CIEND=-642,9;CIPOS95=-2,219;CIEND95=-215,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	114300737	172	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-617;END=114301354;CIPOS=-10,615;CIEND=-546,9;CIPOS95=-2,215;CIEND95=-193,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	120406716	174	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-749;END=120407465;CIPOS=-10,676;CIEND=-682,9;CIPOS95=-1,228;CIEND95=-229,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	204815725	202	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-959;END=204816684;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	158895046	266	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-767;END=158895813;CIPOS=-10,692;CIEND=-684,9;CIPOS95=-1,233;CIEND95=-230,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	165759366	275	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-854;END=165760220;CIPOS=-10,666;CIEND=-626,9;CIPOS95=-1,224;CIEND95=-211,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	173596806	280	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-813;END=173597619;CIPOS=-10,676;CIEND=-683,9;CIPOS95=-1,228;CIEND95=-230,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	180183845	291	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-792;END=180184637;CIPOS=-10,713;CIEND=-713,9;CIPOS95=0,240;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	182294230	296	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-729;END=182294959;CIPOS=-10,577;CIEND=-620,9;CIPOS95=-2,199;CIEND95=-209,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	185076019	302	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-840;END=185076859;CIPOS=-10,615;CIEND=-701,9;CIPOS95=-2,208;CIEND95=-236,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	188322809	310	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-700;END=188323509;CIPOS=-10,527;CIEND=-699,9;CIPOS95=-2,191;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	193943732	319	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-813;END=193944545;CIPOS=-10,713;CIEND=-627,9;CIPOS95=0,240;CIEND95=-211,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

1	213819948	341	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-791;END=213820739;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	218083790	346	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-604;END=218084394;CIPOS=-10,512;CIEND=-603,9;CIPOS95=-2,190;CIEND95=-209,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	219043524	349	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-825;END=219044349;CIPOS=-10,694;CIEND=-641,9;CIPOS95=-1,234;CIEND95=-215,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	226447242	368	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-808;END=226448050;CIPOS=-10,703;CIEND=-615,9;CIPOS95=-1,237;CIEND95=-208,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	232533925	374	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-794;END=232534719;CIPOS=-10,611;CIEND=-575,9;CIPOS95=-2,207;CIEND95=-198,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

1	242847306	382	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-708;END=242848014;CIPOS=-10,630;CIEND=-707,9;CIPOS95=-2,212;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	38467769	470	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-746;END=38468515;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	39070663	471	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1176;END=39071839;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	42864350	476	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-804;END=42865154;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	43785084	478	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1309;END=43786393;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	43815369	479	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-722;END=43816091;CIPOS=-10,677;CIEND=-550,9;CIPOS95=-1,228;CIEND95=-194,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	46795539	483	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-665;END=46796204;CIPOS=-10,652;CIEND=-594,9;CIPOS95=-2,219;CIEND95=-202,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	53233470	495	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-669;END=53234139;CIPOS=-10,572;CIEND=-627,9;CIPOS95=-2,198;CIEND95=-211,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	53949718	496	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-721;END=53950439;CIPOS=-10,601;CIEND=-705,9;CIPOS95=-2,204;CIEND95=-237,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	57137193	500	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-898;END=57138091;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	63223788	503	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-836;END=63224624;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	67823391	512	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-743;END=67824134;CIPOS=-10,626;CIEND=-629,9;CIPOS95=-2,211;CIEND95=-211,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	68573031	513	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-713;END=68573744;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	69191027	515	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-840;END=69191867;CIPOS=-10,640;CIEND=-668,9;CIPOS95=-2,215;CIEND95=-225,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	33141301	517_1	N	<INV>	.	.	SVTYPE=INV;STRANDS=--:4;EVENT=517;MATEID=517_2;CIPOS=-701,9;CIEND=-507,9;CIPOS95=-200,1;CIEND95=-145,2;IMPRECISE;SU=4;PE=4;SR=0;END=70314766	GT:SU:PE:SR	./.:4:4:0

2	70314766	517_2	N	<INV>	.	.	SVTYPE=INV;STRANDS=--:4;SECONDARY;EVENT=517;MATEID=517_1;CIPOS=-507,9;CIEND=-701,9;CIPOS95=-145,2;CIEND95=-200,1;IMPRECISE;SU=4;PE=4;SR=0;END=33141301	GT:SU:PE:SR	./.:4:4:0

2	79701753	527	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1036;END=79702789;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	91789285	586	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-777;END=91790062;CIPOS=-10,709;CIEND=-612,9;CIPOS95=-1,239;CIEND95=-207,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

2	91807561	587	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-639;END=91808200;CIPOS=-10,582;CIEND=-632,9;CIPOS95=-2,200;CIEND95=-212,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	110015914	647	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-715;END=110016629;CIPOS=-10,514;CIEND=-629,9;CIPOS95=-2,190;CIEND95=-211,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	110918509	648	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-727;END=110919236;CIPOS=-10,594;CIEND=-647,9;CIPOS95=-2,203;CIEND95=-217,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	123523562	666	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1080;END=123524642;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	124339160	668	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-703;END=124339863;CIPOS=-10,701;CIEND=-702,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	125134983	672	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-643;END=125135626;CIPOS=-10,602;CIEND=-526,9;CIPOS95=-2,204;CIEND95=-191,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	125576905	673	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-818;END=125577723;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	130339826	696	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:5;SVLEN=-787;END=130340613;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=5;PE=5;SR=0	GT:SU:PE:SR	./.:5:5:0

2	102402135	722_1	N	<INV>	.	.	SVTYPE=INV;STRANDS=--:4;EVENT=722;MATEID=722_2;CIPOS=-700,9;CIEND=-660,9;CIPOS95=-236,1;CIEND95=-221,2;IMPRECISE;SU=4;PE=4;SR=0;END=133029186	GT:SU:PE:SR	./.:4:4:0

2	133029186	722_2	N	<INV>	.	.	SVTYPE=INV;STRANDS=--:4;SECONDARY;EVENT=722;MATEID=722_1;CIPOS=-660,9;CIEND=-700,9;CIPOS95=-221,2;CIEND95=-236,1;IMPRECISE;SU=4;PE=4;SR=0;END=102402135	GT:SU:PE:SR	./.:4:4:0

2	138968011	738	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-929;END=138968940;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	139760540	739	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-823;END=139761363;CIPOS=-10,683;CIEND=-607,9;CIPOS95=-1,230;CIEND95=-205,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	140122784	740	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-663;END=140123447;CIPOS=-10,661;CIEND=-648,9;CIPOS95=-1,229;CIEND95=-217,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	147898572	745	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-644;END=147899216;CIPOS=-10,619;CIEND=-557,9;CIPOS95=-2,209;CIEND95=-195,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	150017923	747	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-764;END=150018687;CIPOS=-10,676;CIEND=-683,9;CIPOS95=-1,228;CIEND95=-230,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	152478502	751	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-720;END=152479222;CIPOS=-10,650;CIEND=-710,9;CIPOS95=-2,218;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	154535625	753	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-739;END=154536364;CIPOS=-10,604;CIEND=-518,9;CIPOS95=-2,205;CIEND95=-190,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	155192688	754	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-1072;END=155193760;CIPOS=-10,713;CIEND=-714,9;CIPOS95=-2,343;CIEND95=-343,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	164063094	765	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-663;END=164063757;CIPOS=-10,661;CIEND=-653,9;CIPOS95=-1,227;CIEND95=-219,2;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	164815898	767	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-722;END=164816620;CIPOS=-10,709;CIEND=-710,9;CIPOS95=-1,239;CIEND95=-239,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

2	165414837	768	N	<DEL>	.	.	SVTYPE=DEL;STRANDS=+-:4;SVLEN=-745;END=165415582;CIPOS=-10,709;CIEND=-705,9;CIPOS95=-1,239;CIEND95=-237,1;IMPRECISE;SU=4;PE=4;SR=0	GT:SU:PE:SR	./.:4:4:0

